investor,investor,pagerank
5380,5380,1.3970602189617621e-08
5381,5381,1.3970602189617621e-08
5382,5382,1.3970602189617621e-08
5383,5383,1.3970602189617621e-08
5384,5384,4.314825567261822e-08
5385,5385,1.3970602189617621e-08
5386,5386,1.3970602189617621e-08
5387,5387,1.3970602189617621e-08
5388,5388,1.3970602189617621e-08
5389,5389,1.3970602189617621e-08
5390,5390,1.3970602189617621e-08
5391,5391,1.3970602189617621e-08
5392,5392,1.3970602189617621e-08
5393,5393,1.3970602189617621e-08
5394,5394,1.3970602189617621e-08
5395,5395,1.3970602189617621e-08
5396,5396,1.3970602189617621e-08
5397,5397,1.3970602189617621e-08
5398,5398,1.3970602189617621e-08
5399,5399,1.3970602189617621e-08
5400,5400,1.3970602189617621e-08
5401,5401,1.3970602189617621e-08
5402,5402,1.3970602189617621e-08
5403,5403,1.3970602189617621e-08
5404,5404,1.0099431821132854e-06
5405,5405,1.3970602189617621e-08
5406,5406,1.3970602189617621e-08
5407,5407,1.3970602189617621e-08
5408,5408,1.3970602189617621e-08
5409,5409,1.3970602189617621e-08
5410,5410,1.3970602189617621e-08
5411,5411,3.0507929757685055e-06
5412,5412,1.3970602189617621e-08
5413,5413,1.3970602189617621e-08
5414,5414,1.3970602189617621e-08
5415,5415,2.8559428931117814e-08
5416,5416,1.3970602189617621e-08
5417,5417,1.3970602189617621e-08
5418,5418,1.3970602189617621e-08
5419,5419,1.3970602189617621e-08
5420,5420,1.3970602189617621e-08
5421,5421,1.3970602189617621e-08
5422,5422,3.0201596561567385e-06
5423,5423,1.3970602189617621e-08
5424,5424,1.3970602189617621e-08
5425,5425,1.3970602189617621e-08
5426,5426,1.3970602189617621e-08
5427,5427,1.3970602189617621e-08
5428,5428,1.3970602189617621e-08
5429,5429,1.3970602189617621e-08
5430,5430,1.3970602189617621e-08
5431,5431,1.3970602189617621e-08
5432,5432,1.3970602189617621e-08
5433,5433,1.3970602189617621e-08
5434,5434,1.3970602189617621e-08
5435,5435,1.3970602189617621e-08
5436,5436,1.3970602189617621e-08
5437,5437,1.3970602189617621e-08
5438,5438,1.7901797997192035e-05
5439,5439,2.8559428931117635e-08
5440,5440,1.3970602189617621e-08
5441,5441,1.3970602189617621e-08
5442,5442,1.3970602189617621e-08
5443,5443,1.3970602189617621e-08
5444,5444,1.3970602189617621e-08
5445,5445,1.3970602189617621e-08
5446,5446,1.3970602189617621e-08
5447,5447,1.3970602189617621e-08
5448,5448,1.3970602189617621e-08
5449,5449,1.3970602189617621e-08
5450,5450,1.3970602189617621e-08
5451,5451,1.3970602189617621e-08
5452,5452,1.3970602189617621e-08
5453,5453,1.3970602189617621e-08
5454,5454,1.3970602189617621e-08
5455,5455,1.3970602189617621e-08
5456,5456,1.3970602189617621e-08
5457,5457,1.3970602189617621e-08
5458,5458,1.7901797997187898e-05
5459,5459,1.3970602189617621e-08
5460,5460,1.3970602189617621e-08
5461,5461,1.3970602189617621e-08
5462,5462,1.3970602189617621e-08
5463,5463,1.3970602189617621e-08
5464,5464,2.8559428931117814e-08
5465,5465,1.3970602189617621e-08
5466,5466,1.3970602189617621e-08
5467,5467,1.3970602189617621e-08
5468,5468,1.3970602189617621e-08
5469,5469,1.3970602189617621e-08
5470,5470,1.3970602189617621e-08
5471,5471,1.3970602189617621e-08
5472,5472,3.373764043599426e-07
5473,5473,3.373764043599426e-07
5474,5474,1.3970602189617621e-08
5475,5475,1.3970602189617621e-08
5476,5476,2.8559428931117784e-08
5477,5477,1.3970602189617621e-08
5478,5478,1.3970602189617621e-08
5479,5479,1.3970602189617621e-08
5480,5480,1.3970602189617621e-08
5481,5481,1.3970602189617621e-08
5482,5482,1.3970602189617621e-08
5483,5483,1.3970602189617621e-08
5484,5484,1.3970602189617621e-08
5485,5485,1.3970602189617621e-08
5486,5486,1.3970602189617621e-08
5487,5487,1.3970602189617621e-08
5488,5488,1.3970602189617621e-08
5489,5489,1.3970602189617621e-08
5490,5490,1.3970602189617621e-08
5491,5491,1.3970602189617621e-08
5492,5492,1.7901797997192103e-05
5493,5493,1.3970602189617621e-08
5494,5494,1.3970602189617621e-08
5495,5495,1.3970602189617621e-08
5496,5496,1.3970602189617621e-08
5497,5497,1.3970602189617621e-08
5498,5498,1.3970602189617621e-08
5499,5499,1.3970602189617621e-08
5500,5500,1.3970602189617621e-08
5501,5501,1.3970602189617621e-08
5502,5502,1.3970602189617621e-08
5503,5503,1.3970602189617621e-08
5504,5504,1.3970602189617621e-08
5505,5505,1.3970602189617621e-08
5506,5506,4.386378466391587e-08
5507,5507,1.7901797997192143e-05
5508,5508,1.3970602189617621e-08
5509,5509,1.3970602189617621e-08
5510,5510,1.3970602189617621e-08
5511,5511,1.3970602189617621e-08
5512,5512,1.3970602189617621e-08
5513,5513,1.3970602189617621e-08
5514,5514,1.3970602189617621e-08
5515,5515,1.3970602189617621e-08
5516,5516,1.3970602189617621e-08
5517,5517,1.3970602189617621e-08
5518,5518,1.3970602189617621e-08
5519,5519,1.3970602189617621e-08
5520,5520,1.3970602189617621e-08
5521,5521,2.8559428931117758e-08
5522,5522,1.790179799719177e-05
5523,5523,1.3970602189617621e-08
5524,5524,1.3970602189617621e-08
5525,5525,1.3970602189617621e-08
5526,5526,1.3970602189617621e-08
5527,5527,1.3970602189617621e-08
5528,5528,1.3970602189617621e-08
5529,5529,1.3970602189617621e-08
5530,5530,1.3970602189617621e-08
5531,5531,1.3970602189617621e-08
5532,5532,1.3970602189617621e-08
5533,5533,1.3970602189617621e-08
5534,5534,1.3970602189617621e-08
5535,5535,1.3970602189617621e-08
5536,5536,1.3970602189617621e-08
5537,5537,1.3970602189617621e-08
5538,5538,1.3970602189617621e-08
5539,5539,1.3970602189617621e-08
5540,5540,1.3970602189617621e-08
5541,5541,1.3970602189617621e-08
5542,5542,1.3970602189617621e-08
5543,5543,1.3970602189617621e-08
5544,5544,1.3970602189617621e-08
5545,5545,1.3970602189617621e-08
5546,5546,1.3970602189617621e-08
5547,5547,1.3970602189617621e-08
5548,5548,1.3970602189617621e-08
5549,5549,1.3970602189617621e-08
5550,5550,1.3970602189617621e-08
5551,5551,2.8559428931118145e-08
5552,5552,1.3970602189617621e-08
5553,5553,1.3970602189617621e-08
5554,5554,1.3970602189617621e-08
5555,5555,1.3970602189617621e-08
5556,5556,1.3970602189617621e-08
5557,5557,1.3970602189617621e-08
5558,5558,1.3970602189617621e-08
5559,5559,1.3970602189617621e-08
5560,5560,1.3970602189617621e-08
5561,5561,1.3970602189617621e-08
5562,5562,1.3970602189617621e-08
5563,5563,1.3970602189617621e-08
5564,5564,1.3970602189617621e-08
5565,5565,1.3970602189617621e-08
5566,5566,1.3970602189617621e-08
5567,5567,1.3970602189617621e-08
5568,5568,1.7901797997192045e-05
5569,5569,1.3970602189617621e-08
5570,5570,1.3970602189617621e-08
5571,5571,1.3970602189617621e-08
5572,5572,1.3970602189617621e-08
5573,5573,1.3970602189617621e-08
5574,5574,1.3970602189617621e-08
5575,5575,1.3970602189617621e-08
5576,5576,1.3970602189617621e-08
5577,5577,1.3970602189617621e-08
5578,5578,1.3970602189617621e-08
5579,5579,1.3970602189617621e-08
5580,5580,1.3970602189617621e-08
5581,5581,1.3970602189617621e-08
5582,5582,1.3970602189617621e-08
5583,5583,1.3970602189617621e-08
5584,5584,1.3970602189617621e-08
5585,5585,1.3970602189617621e-08
5586,5586,1.3970602189617621e-08
5587,5587,1.3970602189617621e-08
5588,5588,1.3970602189617621e-08
5589,5589,1.3970602189617621e-08
5590,5590,1.790179799719126e-05
5591,5591,1.3970602189617621e-08
5592,5592,1.3970602189617621e-08
5593,5593,1.3970602189617621e-08
5594,5594,1.3970602189617621e-08
5595,5595,1.3970602189617621e-08
5596,5596,1.3970602189617621e-08
5597,5597,1.3970602189617621e-08
5598,5598,1.3970602189617621e-08
5599,5599,1.3970602189617621e-08
5600,5600,1.3970602189617621e-08
5601,5601,1.3970602189617621e-08
5602,5602,2.8915188776974232e-08
5603,5603,1.3970602189617621e-08
5604,5604,1.3970602189617621e-08
5605,5605,1.3970602189617621e-08
5606,5606,2.3905257159602246e-08
5607,5607,1.3970602189617621e-08
5608,5608,1.3970602189617621e-08
5609,5609,1.3970602189617621e-08
5610,5610,1.3970602189617621e-08
5611,5611,1.3970602189617621e-08
5612,5612,2.8559428931117678e-08
5613,5613,1.3970602189617621e-08
5614,5614,1.3970602189617621e-08
5615,5615,1.3970602189617621e-08
5616,5616,1.3970602189617621e-08
5617,5617,1.3970602189617621e-08
5618,5618,1.7901797997191262e-05
5619,5619,1.7901797997190757e-05
5620,5620,1.3970602189617621e-08
5621,5621,1.3970602189617621e-08
5622,5622,5.386165813126451e-08
5623,5623,2.8915188776974225e-08
5624,5624,1.3970602189617621e-08
5625,5625,1.3970602189617621e-08
5626,5626,1.3970602189617621e-08
5627,5627,1.3970602189617621e-08
5628,5628,1.3970602189617621e-08
5629,5629,1.3970602189617621e-08
5630,5630,1.3970602189617621e-08
5631,5631,1.3970602189617621e-08
5632,5632,1.3970602189617621e-08
5633,5633,1.3970602189617621e-08
5634,5634,1.3970602189617621e-08
5635,5635,1.3970602189617621e-08
5636,5636,1.3970602189617621e-08
5637,5637,1.3970602189617621e-08
5638,5638,1.3970602189617621e-08
5639,5639,1.3970602189617621e-08
5640,5640,1.3970602189617621e-08
5641,5641,1.3970602189617621e-08
5642,5642,1.3970602189617621e-08
5643,5643,1.3970602189617621e-08
5644,5644,1.3970602189617621e-08
5645,5645,1.3970602189617621e-08
5646,5646,1.3970602189617621e-08
5647,5647,1.3970602189617621e-08
5648,5648,1.3970602189617621e-08
5649,5649,1.790179799719208e-05
5650,5650,1.3970602189617621e-08
5651,5651,1.3970602189617621e-08
5652,5652,1.3970602189617621e-08
5653,5653,1.3970602189617621e-08
5654,5654,1.3970602189617621e-08
5655,5655,1.3970602189617621e-08
5656,5656,1.3970602189617621e-08
5657,5657,1.3970602189617621e-08
5658,5658,1.3970602189617621e-08
5659,5659,1.3970602189617621e-08
5660,5660,1.3970602189617621e-08
5661,5661,1.8980533806989683e-08
5662,5662,1.3970602189617621e-08
5663,5663,1.3970602189617621e-08
5664,5664,1.3970602189617621e-08
5665,5665,1.3970602189617621e-08
5666,5666,1.3970602189617621e-08
5667,5667,1.3970602189617621e-08
5668,5668,1.3970602189617621e-08
5669,5669,1.3970602189617621e-08
5670,5670,1.3970602189617621e-08
5671,5671,1.3970602189617621e-08
5672,5672,1.3970602189617621e-08
5673,5673,1.3970602189617621e-08
5674,5674,1.3970602189617621e-08
5675,5675,1.3970602189617621e-08
5676,5676,1.3970602189617621e-08
5677,5677,1.3970602189617621e-08
5678,5678,1.3970602189617621e-08
5679,5679,1.3970602189617621e-08
5680,5680,1.3970602189617621e-08
5681,5681,1.3970602189617621e-08
5682,5682,1.3970602189617621e-08
5683,5683,1.3970602189617621e-08
5684,5684,1.3970602189617621e-08
5685,5685,1.3970602189617621e-08
5686,5686,1.3970602189617621e-08
5687,5687,1.3970602189617621e-08
5688,5688,1.3970602189617621e-08
5689,5689,1.3970602189617621e-08
5690,5690,1.3970602189617621e-08
5691,5691,1.3970602189617621e-08
5692,5692,1.3970602189617621e-08
5693,5693,1.3970602189617621e-08
5694,5694,1.3970602189617621e-08
5695,5695,1.3970602189617621e-08
5696,5696,1.3970602189617621e-08
5697,5697,1.3970602189617621e-08
5698,5698,1.3970602189617621e-08
5699,5699,1.3970602189617621e-08
5700,5700,1.3970602189617621e-08
5701,5701,1.3970602189617621e-08
5702,5702,1.3970602189617621e-08
5703,5703,1.3970602189617621e-08
5704,5704,1.3970602189617621e-08
5705,5705,1.3970602189617621e-08
5706,5706,1.3970602189617621e-08
5707,5707,1.3970602189617621e-08
5708,5708,1.3970602189617621e-08
5709,5709,1.3970602189617621e-08
5710,5710,1.3970602189617621e-08
5711,5711,1.3970602189617621e-08
5712,5712,4.386378466391798e-08
5713,5713,1.3970602189617621e-08
5714,5714,1.3970602189617621e-08
5715,5715,1.3970602189617621e-08
5716,5716,1.3970602189617621e-08
5717,5717,1.3970602189617621e-08
5718,5718,1.3970602189617621e-08
5719,5719,1.3970602189617621e-08
5720,5720,1.8833544436784416e-08
5721,5721,1.3970602189617621e-08
5722,5722,1.3970602189617621e-08
5723,5723,1.3970602189617621e-08
5724,5724,1.3970602189617621e-08
5725,5725,1.3970602189617621e-08
5726,5726,1.3970602189617621e-08
5727,5727,1.3970602189617621e-08
5728,5728,1.3970602189617621e-08
5729,5729,7.232590915561689e-08
5730,5730,1.3970602189617621e-08
5731,5731,1.3970602189617621e-08
5732,5732,1.3970602189617621e-08
5733,5733,1.3970602189617621e-08
5734,5734,1.3970602189617621e-08
5735,5735,1.3970602189617621e-08
5736,5736,1.3970602189617621e-08
5737,5737,1.3970602189617621e-08
5738,5738,1.3970602189617621e-08
5739,5739,1.3970602189617621e-08
5740,5740,1.3970602189617621e-08
5741,5741,1.3970602189617621e-08
5742,5742,1.3970602189617621e-08
5743,5743,1.3970602189617621e-08
5744,5744,1.3970602189617621e-08
5745,5745,1.3970602189617621e-08
5746,5746,1.3970602189617621e-08
5747,5747,1.3970602189617621e-08
5748,5748,1.3970602189617621e-08
5749,5749,1.3970602189617621e-08
5750,5750,1.3970602189617621e-08
5751,5751,1.3970602189617621e-08
5752,5752,1.3970602189617621e-08
5753,5753,1.3970602189617621e-08
5754,5754,1.3970602189617621e-08
5755,5755,1.3970602189617621e-08
5756,5756,1.3970602189617621e-08
5757,5757,1.3970602189617621e-08
5758,5758,1.3970602189617621e-08
5759,5759,1.790179799719203e-05
5760,5760,1.3970602189617621e-08
5761,5761,1.7901797997192028e-05
5762,5762,1.8980533806989683e-08
5763,5763,1.790179799719203e-05
5764,5764,1.3970602189617621e-08
5765,5765,1.3970602189617621e-08
5766,5766,1.3970602189617621e-08
5767,5767,1.3970602189617621e-08
5768,5768,1.3970602189617621e-08
5769,5769,1.3970602189617621e-08
5770,5770,1.3970602189617621e-08
5771,5771,1.3970602189617621e-08
5772,5772,1.3970602189617621e-08
5773,5773,1.3970602189617621e-08
5774,5774,1.3970602189617621e-08
5775,5775,1.3970602189617621e-08
5776,5776,1.3970602189617621e-08
5777,5777,1.3970602189617621e-08
5778,5778,1.3970602189617621e-08
5779,5779,1.3970602189617621e-08
5780,5780,1.3970602189617621e-08
5781,5781,1.3970602189617621e-08
5782,5782,1.3970602189617621e-08
5783,5783,1.3970602189617621e-08
5784,5784,1.3970602189617621e-08
5785,5785,1.3970602189617621e-08
5786,5786,1.3970602189617621e-08
5787,5787,1.3970602189617621e-08
5788,5788,1.7901797997192035e-05
5789,5789,1.3970602189617621e-08
5790,5790,2.3548924053785223e-08
5791,5791,1.3970602189617621e-08
5792,5792,1.3970602189617621e-08
5793,5793,1.3970602189617621e-08
5794,5794,1.3970602189617621e-08
5795,5795,1.3970602189617621e-08
5796,5796,1.3970602189617621e-08
5797,5797,1.3970602189617621e-08
5798,5798,1.7901797997192004e-05
5799,5799,1.3970602189617621e-08
5800,5800,1.3970602189617621e-08
5801,5801,1.3970602189617621e-08
5802,5802,1.3970602189617621e-08
5803,5803,1.3970602189617621e-08
5804,5804,1.3970602189617621e-08
5805,5805,1.3970602189617621e-08
5806,5806,1.8980533806989683e-08
5807,5807,1.3970602189617621e-08
5808,5808,1.3970602189617621e-08
5809,5809,1.3970602189617621e-08
5810,5810,1.3970602189617621e-08
5811,5811,1.3970602189617621e-08
5812,5812,1.3970602189617621e-08
5813,5813,1.3970602189617621e-08
5814,5814,1.3970602189617621e-08
5815,5815,1.3970602189617621e-08
5816,5816,1.3970602189617621e-08
5817,5817,1.3970602189617621e-08
5818,5818,1.3970602189617621e-08
5819,5819,1.3970602189617621e-08
5820,5820,1.3970602189617621e-08
5821,5821,1.3970602189617621e-08
5822,5822,1.3970602189617621e-08
5823,5823,1.3970602189617621e-08
5824,5824,2.126501556036803e-08
5825,5825,1.3970602189617621e-08
5826,5826,2.855942893111841e-08
5827,5827,1.3970602189617621e-08
5828,5828,1.3970602189617621e-08
5829,5829,1.3970602189617621e-08
5830,5830,1.3970602189617621e-08
5831,5831,1.3970602189617621e-08
5832,5832,1.3970602189617621e-08
5833,5833,1.3970602189617621e-08
5834,5834,1.3970602189617621e-08
5835,5835,1.3970602189617621e-08
5836,5836,1.3970602189617621e-08
5837,5837,1.3970602189617621e-08
5838,5838,1.3970602189617621e-08
5839,5839,1.3970602189617621e-08
5840,5840,1.3970602189617621e-08
5841,5841,1.3970602189617621e-08
5842,5842,1.3970602189617621e-08
5843,5843,1.3970602189617621e-08
5844,5844,1.3970602189617621e-08
5845,5845,2.8559428931118357e-08
5846,5846,1.3970602189617621e-08
5847,5847,1.3970602189617621e-08
5848,5848,1.3970602189617621e-08
5849,5849,1.3970602189617621e-08
5850,5850,1.3970602189617621e-08
5851,5851,1.3970602189617621e-08
5852,5852,1.3970602189617621e-08
5853,5853,1.3970602189617621e-08
5854,5854,1.3970602189617621e-08
5855,5855,1.3970602189617621e-08
5856,5856,1.3970602189617621e-08
5857,5857,1.3970602189617621e-08
5858,5858,1.3970602189617621e-08
5859,5859,2.8559428931117652e-08
5860,5860,1.3970602189617621e-08
5861,5861,1.3970602189617621e-08
5862,5862,1.3970602189617621e-08
5863,5863,1.3970602189617621e-08
5864,5864,1.3970602189617621e-08
5865,5865,1.3970602189617621e-08
5866,5866,1.3970602189617621e-08
5867,5867,1.3970602189617621e-08
5868,5868,1.3970602189617621e-08
5869,5869,1.3970602189617621e-08
5870,5870,1.3970602189617621e-08
5871,5871,1.3970602189617621e-08
5872,5872,1.3970602189617621e-08
5873,5873,1.3970602189617621e-08
5874,5874,1.3970602189617621e-08
5875,5875,1.3970602189617621e-08
5876,5876,1.3970602189617621e-08
5877,5877,1.3970602189617621e-08
5878,5878,1.3970602189617621e-08
5879,5879,1.3970602189617621e-08
5880,5880,1.3970602189617621e-08
5881,5881,1.3970602189617621e-08
5882,5882,1.3970602189617621e-08
5883,5883,1.3970602189617621e-08
5884,5884,1.3970602189617621e-08
5885,5885,1.3970602189617621e-08
5886,5886,1.3970602189617621e-08
5887,5887,1.3970602189617621e-08
5888,5888,1.3970602189617621e-08
5889,5889,1.3970602189617621e-08
5890,5890,1.3970602189617621e-08
5891,5891,1.3970602189617621e-08
5892,5892,1.3970602189617621e-08
5893,5893,1.3970602189617621e-08
5894,5894,1.3970602189617621e-08
5895,5895,1.3970602189617621e-08
5896,5896,1.7901797997191947e-05
5897,5897,1.3970602189617621e-08
5898,5898,1.3970602189617621e-08
5899,5899,1.3970602189617621e-08
5900,5900,1.3970602189617621e-08
5901,5901,1.3970602189617621e-08
5902,5902,1.3970602189617621e-08
5903,5903,1.3970602189617621e-08
5904,5904,1.3970602189617621e-08
5905,5905,1.3970602189617621e-08
5906,5906,1.3970602189617621e-08
5907,5907,1.3970602189617621e-08
5908,5908,1.3970602189617621e-08
5909,5909,1.3970602189617621e-08
5910,5910,1.3970602189617621e-08
5911,5911,1.3970602189617621e-08
5912,5912,1.3970602189617621e-08
5913,5913,1.3970602189617621e-08
5914,5914,1.3970602189617621e-08
5915,5915,1.3970602189617621e-08
5916,5916,1.3970602189617621e-08
5917,5917,1.3970602189617621e-08
5918,5918,1.3970602189617621e-08
5919,5919,1.3970602189617621e-08
5920,5920,1.3970602189617621e-08
5921,5921,1.3970602189617621e-08
5922,5922,1.3970602189617621e-08
5923,5923,1.3970602189617621e-08
5924,5924,1.3970602189617621e-08
5925,5925,1.3970602189617621e-08
5926,5926,1.3970602189617621e-08
5927,5927,1.3970602189617621e-08
5928,5928,1.3970602189617621e-08
5929,5929,1.2408937005998514e-06
5930,5930,1.3970602189617621e-08
5931,5931,1.3970602189617621e-08
5932,5932,1.3970602189617621e-08
5933,5933,1.3970602189617621e-08
5934,5934,1.3970602189617621e-08
5935,5935,1.3970602189617621e-08
5936,5936,1.3970602189617621e-08
5937,5937,1.3970602189617621e-08
5938,5938,1.3970602189617621e-08
5939,5939,1.3970602189617621e-08
5940,5940,1.3970602189617621e-08
5941,5941,1.3970602189617621e-08
5942,5942,1.3970602189617621e-08
5943,5943,1.3970602189617621e-08
5944,5944,1.3970602189617621e-08
5945,5945,1.3970602189617621e-08
5946,5946,1.3970602189617621e-08
5947,5947,1.3970602189617621e-08
5948,5948,1.3970602189617621e-08
5949,5949,1.3970602189617621e-08
5950,5950,1.3970602189617621e-08
5951,5951,1.3970602189617621e-08
5952,5952,1.3970602189617621e-08
5953,5953,1.3970602189617621e-08
5954,5954,1.3970602189617621e-08
5955,5955,1.7901797997191984e-05
5956,5956,1.3970602189617621e-08
5957,5957,1.3970602189617621e-08
5958,5958,1.7901797997191994e-05
5959,5959,1.3970602189617621e-08
5960,5960,4.386378466391708e-08
5961,5961,1.3970602189617621e-08
5962,5962,1.3970602189617621e-08
5963,5963,1.3970602189617621e-08
5964,5964,1.3970602189617621e-08
5965,5965,1.3970602189617621e-08
5966,5966,1.3970602189617621e-08
